customerid,recency,frequency,monetary,avg_order_value,monetary_per_day,is_high_value,cluster
15979,602.0,1,329.22,329.22,0.5459701492537314,0,1
15980,88.0,7,8942.540000000003,1277.5057142857147,100.47797752808992,1,0
15981,24.0,21,12771.250000000007,608.1547619047623,510.8500000000003,1,0
15982,604.0,1,324.51000000000005,324.51000000000005,0.5363801652892562,0,1
15983,21.0,8,4575.4900000000025,571.9362500000003,207.9768181818183,1,0
15984,2.0,30,11173.649999999983,372.4549999999994,3724.5499999999943,1,0
15985,122.0,7,3857.699999999998,551.0999999999997,31.363414634146324,1,0
15986,29.0,2,522.5400000000001,261.27000000000004,17.418000000000003,0,1
15987,11.0,8,2968.760000000001,371.09500000000014,247.39666666666676,0,1
15988,18.0,3,895.6700000000001,298.5566666666667,47.14052631578948,0,1
15989,375.0,2,368.3099999999999,184.15499999999994,0.9795478723404253,0,1
15990,43.0,7,2789.859999999999,398.55142857142846,63.40590909090907,0,1
15991,533.0,1,150.54999999999998,150.54999999999998,0.2819288389513108,0,1
15992,3.0,3,938.5899999999998,312.8633333333333,234.64749999999995,0,1
15993,8.0,7,5555.339999999982,793.6199999999974,617.259999999998,1,0
15994,54.0,3,1589.9499999999998,529.9833333333332,28.908181818181816,0,1
15995,413.0,1,694.5399999999998,694.5399999999998,1.6776328502415456,0,1
15996,87.0,7,2418.9800000000023,345.5685714285718,27.488409090909116,0,1
15998,36.0,16,11354.360000000015,709.647500000001,306.874594594595,1,0
15999,735.0,1,20.4,20.4,0.027717391304347826,0,1
16000,2.0,3,24787.4,8262.466666666667,8262.466666666667,1,-1
16001,380.0,1,583.3900000000001,583.3900000000001,1.5312073490813651,0,1
16002,624.0,1,169.20999999999995,169.20999999999995,0.2707359999999999,0,1
16003,29.0,10,8349.199999999993,834.9199999999994,278.30666666666644,1,0
16004,474.0,5,2146.3900000000003,429.2780000000001,4.518715789473685,0,1
16005,11.0,10,2944.199999999996,294.4199999999996,245.34999999999968,0,1
16006,210.0,2,434.2199999999999,217.10999999999996,2.0579146919431275,0,1
16007,47.0,7,4746.869999999998,678.1242857142854,98.89312499999996,1,0
16008,23.0,15,5817.910000000006,387.8606666666671,242.41291666666692,1,0
16009,21.0,4,1944.2200000000012,486.0550000000003,88.37363636363642,0,1
16010,245.0,11,2087.260000000003,189.75090909090935,8.484796747967492,0,1
16011,7.0,29,8953.969999999988,308.7575862068962,1119.2462499999986,1,0
16012,34.0,5,4393.880000000002,878.7760000000004,125.53942857142863,1,0
16013,3.0,84,93209.03999999992,1109.6314285714277,23302.25999999998,1,-1
16014,37.0,5,1747.1100000000026,349.42200000000054,45.97657894736849,0,1
16015,3.0,3,1409.1,469.7,352.275,0,1
16016,2.0,11,3548.910000000001,322.62818181818193,1182.9700000000005,1,0
16017,46.0,5,1757.4600000000003,351.4920000000001,37.39276595744681,0,1
16018,38.0,4,1107.03,276.7575,28.385384615384616,0,1
16019,46.0,27,21115.39999999998,782.0518518518511,449.2638297872336,1,0
16020,16.0,3,1702.0200000000004,567.3400000000001,100.11882352941178,0,1
16021,394.0,2,487.02999999999986,243.51499999999993,1.2329873417721515,0,1
16022,259.0,1,1205.2600000000002,1205.2600000000002,4.635615384615385,0,1
16023,45.0,3,1439.6200000000001,479.8733333333334,31.29608695652174,0,1
16024,11.0,3,735.0200000000004,245.0066666666668,61.2516666666667,0,1
16025,29.0,1,879.32,879.32,29.31066666666667,0,1
16026,42.0,1,472.1800000000002,472.1800000000002,10.980930232558144,0,1
16027,91.0,15,2982.9799999999996,198.8653333333333,32.42369565217391,0,1
16028,595.0,1,82.2,82.2,0.13791946308724834,0,1
16029,38.0,106,182328.9600000003,1720.0845283018898,4675.101538461547,1,-1
16030,309.0,1,662.48,662.48,2.137032258064516,0,1
16031,91.0,2,1095.8000000000004,547.9000000000002,11.910869565217396,0,1
16032,455.0,6,1965.7200000000007,327.6200000000001,4.3107894736842125,0,1
16033,5.0,27,19387.630000000077,718.0603703703732,3231.2716666666797,1,0
16034,195.0,6,1349.0200000000004,224.83666666666673,6.882755102040819,0,1
16035,559.0,1,217.72999999999996,217.72999999999996,0.38880357142857136,0,1
16036,86.0,4,3315.7600000000043,828.9400000000011,38.11218390804603,0,1
16037,269.0,5,2364.3600000000006,472.8720000000001,8.756888888888891,0,1
16038,7.0,3,943.56,314.52,117.945,0,1
16039,423.0,2,456.4,228.2,1.0764150943396227,0,1
16040,64.0,7,3730.449999999997,532.9214285714281,57.39153846153842,1,0
16041,30.0,3,6332.800000000001,2110.933333333334,204.28387096774196,1,0
16042,21.0,8,3422.7899999999977,427.8487499999997,155.58136363636353,1,0
16043,37.0,8,2630.579999999999,328.8224999999999,69.22578947368419,0,1
16044,434.0,1,340.8400000000001,340.8400000000001,0.7835402298850577,0,1
16045,119.0,8,4775.629999999999,596.9537499999999,39.79691666666666,1,0
16046,561.0,1,235.77999999999994,235.77999999999994,0.4195373665480426,0,1
16047,681.0,1,107.14,107.14,0.1570967741935484,0,1
16048,372.0,4,1075.2299999999998,268.80749999999995,2.882654155495978,0,1
16049,39.0,6,2926.9599999999987,487.8266666666664,73.17399999999996,0,1
16050,173.0,3,438.5999999999999,146.19999999999996,2.520689655172413,0,1
16051,681.0,1,188.43999999999997,188.43999999999997,0.27630498533724335,0,1
16052,53.0,1,724.1199999999999,724.1199999999999,13.409629629629627,0,1
16053,32.0,6,5146.7900000000045,857.7983333333341,155.96333333333348,1,0
16054,144.0,4,2895.780000000001,723.9450000000003,19.970896551724145,0,1
16055,220.0,1,269.6,269.6,1.2199095022624435,0,1
16056,44.0,1,1301.5,1301.5,28.92222222222222,0,1
16057,15.0,10,6117.970000000001,611.7970000000001,382.3731250000001,1,0
16058,405.0,1,62.7,62.7,0.15443349753694582,0,1
16059,65.0,12,4506.729999999999,375.5608333333332,68.28378787878786,1,0
16060,400.0,3,541.9499999999999,180.64999999999998,1.3514962593516209,0,1
16061,430.0,1,89.65,89.65,0.2080046403712297,0,1
16062,9.0,8,4017.0699999999983,502.1337499999998,401.7069999999998,1,0
16063,259.0,1,670.6399999999999,670.6399999999999,2.579384615384615,0,1
16064,724.0,1,109.31000000000002,109.31000000000002,0.15077241379310347,0,1
16065,364.0,8,2359.2700000000004,294.90875000000005,6.463753424657535,0,1
16066,16.0,5,3042.0800000000017,608.4160000000004,178.94588235294128,0,1
16067,562.0,3,3269.1100000000006,1089.7033333333336,5.806589698046182,0,1
16068,593.0,1,115.73000000000005,115.73000000000005,0.1948316498316499,0,1
16069,417.0,1,457.69999999999993,457.69999999999993,1.0949760765550238,0,1
16070,21.0,2,1704.3000000000002,852.1500000000001,77.46818181818183,0,1
16071,44.0,4,1403.0399999999997,350.75999999999993,31.17866666666666,0,1
16072,287.0,4,4764.409999999996,1191.102499999999,16.543090277777765,1,0
16073,296.0,1,244.79999999999998,244.79999999999998,0.8242424242424242,0,1
16074,389.0,1,252.49999999999997,252.49999999999997,0.6474358974358974,0,1
16075,502.0,2,736.9300000000001,368.46500000000003,1.4650695825049702,0,1
16076,2.0,10,4469.459999999997,446.94599999999974,1489.819999999999,1,0
16077,625.0,1,2300.4,2300.4,3.6747603833865816,0,1
16078,283.0,2,442.19,221.095,1.5570070422535212,0,1
16079,16.0,3,2704.0000000000005,901.3333333333335,159.0588235294118,0,1
16080,81.0,4,819.72,204.93,9.996585365853658,0,1
16081,55.0,8,7078.379999999994,884.7974999999992,126.39964285714275,1,0
16082,669.0,1,106.74999999999999,106.74999999999999,0.1593283582089552,0,1
16083,100.0,4,3669.039999999999,917.2599999999998,36.32712871287128,1,0
16084,298.0,1,872.36,872.36,2.9175919732441473,0,1
16085,22.0,12,3322.54,276.87833333333333,144.4582608695652,0,1
16086,58.0,10,3809.1200000000003,380.91200000000003,64.5613559322034,1,0
16087,388.0,5,1739.92,347.98400000000004,4.47280205655527,0,1
16088,575.0,2,1437.43,718.715,2.4955381944444444,0,1
16089,385.0,2,263.49,131.745,0.6826165803108809,0,1
16090,623.0,1,180.56,180.56,0.28935897435897434,0,1
16091,154.0,2,630.1199999999998,315.0599999999999,4.065290322580644,0,1
16092,114.0,6,2405.8000000000015,400.9666666666669,20.920000000000012,0,1
16093,106.0,1,34.0,34.0,0.3177570093457944,0,1
16094,11.0,11,4773.789999999999,433.980909090909,397.8158333333333,1,0
16095,455.0,1,447.05000000000007,447.05000000000007,0.980372807017544,0,1
16096,263.0,4,1905.5899999999997,476.3974999999999,7.218143939393938,0,1
16097,239.0,1,370.09999999999997,370.09999999999997,1.5420833333333333,0,1
16098,87.0,14,6016.330000000002,429.73785714285725,68.36738636363638,1,0
16099,49.0,7,2305.100000000001,329.3000000000001,46.10200000000002,0,1
16100,462.0,1,582.6400000000001,582.6400000000001,1.2584017278617712,0,1
16101,70.0,4,4519.860000000004,1129.965000000001,63.66000000000006,1,0
16102,41.0,3,3684.28,1228.0933333333335,87.72095238095238,1,0
16103,6.0,22,7621.350000000006,346.42500000000024,1088.7642857142866,1,0
16104,61.0,9,3072.670000000003,341.4077777777781,49.55919354838714,0,1
16105,248.0,5,2723.1500000000005,544.6300000000001,10.936345381526106,0,1
16106,65.0,1,216.76000000000002,216.76000000000002,3.2842424242424246,0,1
16107,17.0,7,6408.320000000001,915.4742857142858,356.01777777777784,1,0
16108,84.0,4,3078.420000000001,769.6050000000002,36.216705882352954,0,1
16109,218.0,3,1551.3600000000008,517.1200000000002,7.08383561643836,0,1
16110,44.0,4,3102.539999999997,775.6349999999992,68.94533333333327,0,1
16111,427.0,1,549.3299999999999,549.3299999999999,1.2834813084112149,0,1
16112,142.0,4,391.47999999999985,97.86999999999996,2.7376223776223765,0,1
16113,182.0,1,322.75999999999993,322.75999999999993,1.763715846994535,0,1
16114,170.0,1,271.5,271.5,1.587719298245614,0,1
16115,9.0,12,4214.679999999987,351.2233333333322,421.46799999999865,1,0
16116,211.0,1,1225.5600000000004,1225.5600000000004,5.780943396226417,0,1
16117,189.0,3,886.6099999999993,295.53666666666646,4.666368421052628,0,1
16118,652.0,1,4376.25,4376.25,6.701761102603369,1,0
16119,7.0,8,2144.170000000001,268.0212500000001,268.0212500000001,0,1
16120,58.0,6,4276.65,712.775,72.48559322033897,1,0
16121,56.0,5,2304.700000000003,460.9400000000006,40.43333333333339,0,1
16122,72.0,6,1580.0399999999995,263.3399999999999,21.644383561643828,0,1
16123,51.0,1,615.5600000000001,615.5600000000001,11.83769230769231,0,1
16124,316.0,4,2021.4900000000018,505.37250000000046,6.376940063091489,0,1
16125,366.0,14,4581.699999999994,327.26428571428534,12.484196185286088,1,0
16126,28.0,15,20932.36999999998,1395.491333333332,721.8058620689649,1,0
16127,38.0,2,1457.5600000000002,728.7800000000001,37.373333333333335,0,1
16128,17.0,11,5681.269999999997,516.4790909090906,315.62611111111096,1,0
16129,406.0,3,1396.0500000000004,465.35000000000014,3.430098280098281,0,1
16130,421.0,4,987.48,246.87,2.34,0,1
16131,51.0,12,13463.959999999983,1121.9966666666653,258.92230769230736,1,0
16132,543.0,2,664.2,332.1,1.2209558823529412,0,1
16133,3.0,56,37581.30000000003,671.0946428571434,9395.325000000008,1,-1
16134,21.0,5,2763.4300000000017,552.6860000000004,125.61045454545462,0,1
16135,262.0,2,1337.0000000000007,668.5000000000003,5.083650190114071,0,1
16136,59.0,4,1656.1799999999998,414.04499999999996,27.602999999999998,0,1
16137,679.0,1,422.7,422.7,0.6216176470588235,0,1
16138,378.0,3,910.3499999999999,303.45,2.40197889182058,0,1
16139,18.0,5,1746.56,349.312,91.92421052631579,0,1
16140,65.0,3,2158.6400000000003,719.5466666666667,32.70666666666667,0,1
16141,87.0,2,1576.3400000000006,788.1700000000003,17.912954545454554,0,1
16142,249.0,1,1070.68,1070.68,4.28272,0,1
16143,2.0,12,6980.020000000004,581.6683333333336,2326.6733333333345,1,0
16144,246.0,1,350.4,350.4,1.4186234817813763,0,1
16145,8.0,19,10604.930000000035,558.1542105263176,1178.3255555555595,1,0
16146,156.0,4,1680.5100000000004,420.1275000000001,10.703885350318474,0,1
16147,133.0,5,2773.9099999999994,554.7819999999999,20.700820895522384,0,1
16148,295.0,2,462.94,231.47,1.5639864864864865,0,1
16149,4.0,3,702.74,234.24666666666667,140.548,0,1
16150,42.0,10,6055.190000000009,605.5190000000009,140.81837209302347,1,0
16152,268.0,1,3658.0800000000017,3658.0800000000017,13.59881040892194,1,0
16153,49.0,11,6957.719999999995,632.5199999999995,139.1543999999999,1,0
16155,381.0,5,796.9000000000002,159.38000000000005,2.0861256544502624,0,1
16156,8.0,20,9280.21999999999,464.0109999999995,1031.1355555555544,1,0
16157,15.0,3,1313.3799999999997,437.79333333333324,82.08624999999998,0,1
16158,521.0,9,628.3199999999998,69.81333333333332,1.20367816091954,0,1
16159,281.0,4,1580.99,395.2475,5.606347517730496,0,1
16160,64.0,2,2050.8800000000006,1025.4400000000003,31.55200000000001,0,1
16161,1.0,43,18113.729999999978,421.2495348837204,9056.864999999989,1,0
16162,251.0,1,74.8,74.8,0.2968253968253968,0,1
16163,231.0,6,3264.5799999999995,544.0966666666666,14.071465517241377,0,1
16164,16.0,3,1644.9599999999991,548.3199999999997,96.76235294117642,0,1
16165,504.0,1,79.9,79.9,0.15821782178217822,0,1
16166,427.0,2,435.83000000000004,217.91500000000002,1.0182943925233645,0,1
16167,413.0,5,1386.1200000000003,277.22400000000005,3.3481159420289863,0,1
16168,10.0,66,14148.26999999998,214.36772727272697,1286.2063636363619,1,-1
16169,7.0,4,3645.9400000000046,911.4850000000012,455.7425000000006,1,0
16170,50.0,20,8754.050000000007,437.7025000000003,171.6480392156864,1,0
16171,58.0,1,146.4,146.4,2.48135593220339,0,1
16172,94.0,8,3024.7600000000007,378.0950000000001,31.839578947368427,0,1
16173,15.0,6,2836.6400000000003,472.77333333333337,177.29000000000002,0,1
16174,125.0,7,3256.299999999999,465.18571428571414,25.843650793650784,0,1
16175,93.0,7,2874.030000000001,410.57571428571447,30.574787234042564,0,1
16176,420.0,4,2052.6900000000005,513.1725000000001,4.875748218527317,0,1
16177,49.0,8,2579.2600000000007,322.4075000000001,51.585200000000015,0,1
16178,137.0,2,810.5,405.25,5.8731884057971016,0,1
16179,60.0,1,431.6600000000001,431.6600000000001,7.076393442622952,0,1
16180,99.0,13,26504.049999999992,2038.7730769230764,265.0404999999999,1,0
16181,72.0,1,611.08,611.08,8.370958904109589,0,1
16182,71.0,9,16589.3,1843.2555555555555,230.40694444444443,1,0
16183,66.0,4,1416.5199999999998,354.12999999999994,21.1420895522388,0,1
16184,63.0,6,2317.5800000000004,386.2633333333334,36.212187500000006,0,1
16185,16.0,3,1174.13,391.3766666666667,69.0664705882353,0,1
16186,22.0,26,12725.369999999986,489.4373076923072,553.2769565217385,1,0
16187,31.0,15,13822.879999999996,921.525333333333,431.96499999999986,1,0
16188,44.0,5,2069.519999999999,413.9039999999998,45.98933333333331,0,1
16189,15.0,2,430.9599999999998,215.4799999999999,26.934999999999988,0,1
16190,39.0,8,2938.629999999999,367.3287499999999,73.46574999999999,0,1
16191,2.0,24,20858.34,869.0975,6952.78,1,0
16192,735.0,1,351.29999999999995,351.29999999999995,0.4773097826086956,0,1
16193,236.0,2,944.8800000000001,472.44000000000005,3.9868354430379753,0,1
16194,374.0,1,308.59999999999997,308.59999999999997,0.8229333333333333,0,1
16195,722.0,1,323.25000000000006,323.25000000000006,0.4470954356846474,0,1
16196,488.0,1,93.3,93.3,0.19079754601226992,0,1
16197,468.0,9,2016.7100000000014,224.07888888888905,4.300021321961624,0,1
16198,74.0,2,1430.7219999999998,715.3609999999999,19.07629333333333,0,1
16199,391.0,7,942.75,134.67857142857142,2.404974489795918,0,1
16200,3.0,12,6676.969999999969,556.4141666666641,1669.2424999999923,1,0
16201,2.0,5,3975.5900000000065,795.1180000000013,1325.1966666666688,1,0
16202,360.0,9,2867.2599999999993,318.5844444444444,7.9425484764542915,0,1
16203,58.0,6,1536.7400000000002,256.1233333333334,26.046440677966107,0,1
16204,22.0,3,1302.8899999999996,434.29666666666657,56.64739130434781,0,1
16205,30.0,7,2577.7400000000057,368.24857142857223,83.15290322580664,0,1
16206,54.0,13,3126.930000000002,240.5330769230771,56.85327272727277,0,1
16207,24.0,1,788.7599999999998,788.7599999999998,31.55039999999999,0,1
16208,44.0,10,4104.710000000002,410.4710000000002,91.21577777777782,1,0
16209,88.0,9,6409.400000000003,712.1555555555559,72.0157303370787,1,0
16210,1.0,35,54837.27000000009,1566.7791428571454,27418.635000000046,1,-1
16211,88.0,3,1637.61,545.87,18.400112359550562,0,1
16212,18.0,4,1984.0500000000009,496.0125000000002,104.42368421052636,0,1
16213,78.0,1,318.0,318.0,4.025316455696203,0,1
16214,170.0,4,3101.0000000000036,775.2500000000009,18.13450292397663,0,1
16215,80.0,1,484.7,484.7,5.98395061728395,0,1
16216,266.0,1,1829.8599999999994,1829.8599999999994,6.853408239700372,0,1
16217,234.0,2,608.5000000000001,304.25000000000006,2.5893617021276603,0,1
16218,29.0,13,7053.350000000005,542.565384615385,235.11166666666682,1,0
16219,500.0,1,40.8,40.8,0.081437125748503,0,1
16221,36.0,9,2880.78,320.0866666666667,77.85891891891893,0,1
16222,317.0,2,2045.6000000000024,1022.8000000000012,6.432704402515731,0,1
16223,374.0,2,1087.05,543.525,2.8988,0,1
16224,56.0,5,2911.839999999998,582.3679999999996,51.084912280701715,0,1
16225,44.0,15,3955.630000000003,263.70866666666683,87.90288888888895,1,0
16226,202.0,5,927.2900000000002,185.45800000000003,4.5679310344827595,0,1
16227,224.0,3,1341.4400000000003,447.14666666666676,5.961955555555557,0,1
16228,384.0,3,885.7099999999998,295.2366666666666,2.3005454545454542,0,1
16229,86.0,6,3878.4600000000064,646.4100000000011,44.58000000000008,1,0
16230,189.0,2,1084.06,542.03,5.705578947368421,0,1
16231,378.0,4,1074.47,268.6175,2.8350131926121374,0,1
16232,43.0,7,3703.8500000000013,529.1214285714287,84.17840909090911,1,0
16233,70.0,9,2354.9900000000016,261.6655555555557,33.16887323943664,0,1
16234,475.0,3,333.18000000000006,111.06000000000002,0.6999579831932774,0,1
16235,40.0,8,2901.0200000000023,362.6275000000003,70.75658536585371,0,1
16236,77.0,1,864.3999999999999,864.3999999999999,11.08205128205128,0,1
16237,436.0,1,136.65,136.65,0.31270022883295195,0,1
16238,422.0,1,63.660000000000004,63.660000000000004,0.15049645390070923,0,1
16239,56.0,6,1906.4,317.73333333333335,33.44561403508772,0,1
16240,23.0,2,7437.5999999999985,3718.7999999999993,309.8999999999999,1,0
16241,9.0,16,6583.169999999963,411.4481249999977,658.3169999999963,1,0
16242,7.0,14,10984.509999999978,784.6078571428556,1373.0637499999973,1,0
16243,33.0,2,818.2000000000004,409.1000000000002,24.064705882352953,0,1
16244,211.0,2,3045.499999999998,1522.749999999999,14.36556603773584,0,1
16245,23.0,3,2827.3199999999993,942.4399999999997,117.80499999999996,0,1
16246,459.0,2,821.3500000000003,410.6750000000001,1.7855434782608701,0,1
16247,169.0,1,229.11999999999998,229.11999999999998,1.3477647058823528,0,1
16248,61.0,1,305.88,305.88,4.933548387096774,0,1
16249,52.0,5,3600.1399999999994,720.0279999999999,67.92716981132074,1,0
16250,260.0,3,954.6800000000001,318.2266666666667,3.657777777777778,0,1
16251,511.0,1,128.31,128.31,0.25060546875,0,1
16252,382.0,1,295.09000000000003,295.09000000000003,0.7704699738903396,0,1
16253,66.0,7,10956.060000000005,1565.1514285714293,163.52328358208962,1,0
16254,377.0,3,967.4400000000002,322.4800000000001,2.55936507936508,0,1
16255,16.0,15,7149.909999999995,476.6606666666664,420.5829411764703,1,0
16256,266.0,3,2381.7999999999993,793.933333333333,8.920599250936327,0,1
16257,176.0,1,93.9,93.9,0.5305084745762713,0,1
16258,44.0,15,17146.02999999996,1143.0686666666638,381.02288888888796,1,0
